,coco_url,crop_area,crop_type,obj_id,true_bbox,true_class
1175,http://images.cocodataset.org/val2017/000000001584.jpg,"[204, 240, 224, 224]",centr,540946.0,"[95, 95, 35, 33]",1.0
1176,http://images.cocodataset.org/val2017/000000001584.jpg,"[299, 335, 224, 224]",top_L,540946.0,"[0, 0, 35, 33]",1.0
1177,http://images.cocodataset.org/val2017/000000001584.jpg,"[110, 335, 224, 224]",top_R,540946.0,"[189, 0, 35, 33]",1.0
1178,http://images.cocodataset.org/val2017/000000001584.jpg,"[299, 144, 224, 224]",bot_L,540946.0,"[0, 191, 35, 33]",1.0
1179,http://images.cocodataset.org/val2017/000000001584.jpg,"[110, 144, 224, 224]",bot_R,540946.0,"[189, 191, 35, 33]",1.0
1180,http://images.cocodataset.org/val2017/000000287545.jpg,"[160, 184, 224, 224]",centr,594518.0,"[79, 60, 67, 105]",25.0
1181,http://images.cocodataset.org/val2017/000000287545.jpg,"[239, 244, 224, 224]",top_L,594518.0,"[0, 0, 67, 105]",25.0
1182,http://images.cocodataset.org/val2017/000000287545.jpg,"[82, 244, 224, 224]",top_R,594518.0,"[157, 0, 67, 105]",25.0
1183,http://images.cocodataset.org/val2017/000000287545.jpg,"[239, 125, 224, 224]",bot_L,594518.0,"[0, 119, 67, 105]",25.0
1184,http://images.cocodataset.org/val2017/000000287545.jpg,"[82, 125, 224, 224]",bot_R,594518.0,"[157, 119, 67, 105]",25.0
1185,http://images.cocodataset.org/val2017/000000394611.jpg,"[310, 150, 224, 224]",centr,595122.0,"[85, 58, 53, 109]",25.0
1186,http://images.cocodataset.org/val2017/000000394611.jpg,"[395, 208, 224, 224]",top_L,595122.0,"[0, 0, 53, 109]",25.0
1187,http://images.cocodataset.org/val2017/000000394611.jpg,"[224, 208, 224, 224]",top_R,595122.0,"[171, 0, 53, 109]",25.0
1188,http://images.cocodataset.org/val2017/000000394611.jpg,"[395, 93, 224, 224]",bot_L,595122.0,"[0, 115, 53, 109]",25.0
1189,http://images.cocodataset.org/val2017/000000394611.jpg,"[224, 93, 224, 224]",bot_R,595122.0,"[171, 115, 53, 109]",25.0
1190,http://images.cocodataset.org/val2017/000000460379.jpg,"[106, 332, 224, 224]",centr,598437.0,"[78, 69, 69, 86]",25.0
1191,http://images.cocodataset.org/val2017/000000460379.jpg,"[184, 401, 224, 224]",top_L,598437.0,"[0, 0, 69, 86]",25.0
1192,http://images.cocodataset.org/val2017/000000460379.jpg,"[29, 401, 224, 224]",top_R,598437.0,"[155, 0, 69, 86]",25.0
1193,http://images.cocodataset.org/val2017/000000460379.jpg,"[184, 263, 224, 224]",bot_L,598437.0,"[0, 138, 69, 86]",25.0
1194,http://images.cocodataset.org/val2017/000000460379.jpg,"[29, 263, 224, 224]",bot_R,598437.0,"[155, 138, 69, 86]",25.0
1195,http://images.cocodataset.org/val2017/000000126226.jpg,"[270, 131, 224, 224]",centr,635379.0,"[85, 96, 54, 32]",40.0
1196,http://images.cocodataset.org/val2017/000000126226.jpg,"[355, 227, 224, 224]",top_L,635379.0,"[0, 0, 54, 32]",40.0
1197,http://images.cocodataset.org/val2017/000000126226.jpg,"[185, 227, 224, 224]",top_R,635379.0,"[170, 0, 54, 32]",40.0
1198,http://images.cocodataset.org/val2017/000000126226.jpg,"[355, 35, 224, 224]",bot_L,635379.0,"[0, 192, 54, 32]",40.0
1199,http://images.cocodataset.org/val2017/000000126226.jpg,"[185, 35, 224, 224]",bot_R,635379.0,"[170, 192, 54, 32]",40.0
1200,http://images.cocodataset.org/val2017/000000248314.jpg,"[231, 166, 224, 224]",centr,707133.0,"[67, 80, 90, 65]",50.0
1201,http://images.cocodataset.org/val2017/000000248314.jpg,"[298, 246, 224, 224]",top_L,707133.0,"[0, 0, 90, 65]",50.0
1202,http://images.cocodataset.org/val2017/000000248314.jpg,"[164, 246, 224, 224]",top_R,707133.0,"[134, 0, 90, 65]",50.0
1203,http://images.cocodataset.org/val2017/000000248314.jpg,"[298, 87, 224, 224]",bot_L,707133.0,"[0, 159, 90, 65]",50.0
1204,http://images.cocodataset.org/val2017/000000248314.jpg,"[164, 87, 224, 224]",bot_R,707133.0,"[134, 159, 90, 65]",50.0
1205,http://images.cocodataset.org/val2017/000000147740.jpg,"[269, 144, 224, 224]",centr,1045066.0,"[97, 84, 30, 55]",52.0
1206,http://images.cocodataset.org/val2017/000000147740.jpg,"[366, 228, 224, 224]",top_L,1045066.0,"[0, 0, 30, 55]",52.0
1207,http://images.cocodataset.org/val2017/000000147740.jpg,"[172, 228, 224, 224]",top_R,1045066.0,"[194, 0, 30, 55]",52.0
1208,http://images.cocodataset.org/val2017/000000147740.jpg,"[366, 59, 224, 224]",bot_L,1045066.0,"[0, 169, 30, 55]",52.0
1209,http://images.cocodataset.org/val2017/000000147740.jpg,"[172, 59, 224, 224]",bot_R,1045066.0,"[194, 169, 30, 55]",52.0
1210,http://images.cocodataset.org/val2017/000000184791.jpg,"[244, 198, 224, 224]",centr,1051385.0,"[73, 75, 79, 75]",55.0
1211,http://images.cocodataset.org/val2017/000000184791.jpg,"[317, 273, 224, 224]",top_L,1051385.0,"[0, 0, 79, 75]",55.0
1212,http://images.cocodataset.org/val2017/000000184791.jpg,"[172, 273, 224, 224]",top_R,1051385.0,"[145, 0, 79, 75]",55.0
1213,http://images.cocodataset.org/val2017/000000184791.jpg,"[317, 124, 224, 224]",bot_L,1051385.0,"[0, 149, 79, 75]",55.0
1214,http://images.cocodataset.org/val2017/000000184791.jpg,"[172, 124, 224, 224]",bot_R,1051385.0,"[145, 149, 79, 75]",55.0
1215,http://images.cocodataset.org/val2017/000000295713.jpg,"[304, 112, 224, 224]",centr,1181336.0,"[73, 76, 77, 72]",31.0
1216,http://images.cocodataset.org/val2017/000000295713.jpg,"[377, 188, 224, 224]",top_L,1181336.0,"[0, 0, 77, 72]",31.0
1217,http://images.cocodataset.org/val2017/000000295713.jpg,"[230, 188, 224, 224]",top_R,1181336.0,"[147, 0, 77, 72]",31.0
1218,http://images.cocodataset.org/val2017/000000295713.jpg,"[377, 36, 224, 224]",bot_L,1181336.0,"[0, 152, 77, 72]",31.0
1219,http://images.cocodataset.org/val2017/000000295713.jpg,"[230, 36, 224, 224]",bot_R,1181336.0,"[147, 152, 77, 72]",31.0
1220,http://images.cocodataset.org/val2017/000000303818.jpg,"[136, 114, 224, 224]",centr,1211643.0,"[104, 81, 15, 63]",1.0
1221,http://images.cocodataset.org/val2017/000000303818.jpg,"[240, 195, 224, 224]",top_L,1211643.0,"[0, 0, 15, 63]",1.0
1222,http://images.cocodataset.org/val2017/000000303818.jpg,"[31, 195, 224, 224]",top_R,1211643.0,"[209, 0, 15, 63]",1.0
1223,http://images.cocodataset.org/val2017/000000303818.jpg,"[240, 34, 224, 224]",bot_L,1211643.0,"[0, 161, 15, 63]",1.0
1224,http://images.cocodataset.org/val2017/000000303818.jpg,"[31, 34, 224, 224]",bot_R,1211643.0,"[209, 161, 15, 63]",1.0
1225,http://images.cocodataset.org/val2017/000000333402.jpg,"[154, 96, 224, 224]",centr,1213713.0,"[80, 73, 63, 77]",1.0
1226,http://images.cocodataset.org/val2017/000000333402.jpg,"[234, 169, 224, 224]",top_L,1213713.0,"[0, 0, 63, 77]",1.0
1227,http://images.cocodataset.org/val2017/000000333402.jpg,"[73, 169, 224, 224]",top_R,1213713.0,"[161, 0, 63, 77]",1.0
1228,http://images.cocodataset.org/val2017/000000333402.jpg,"[234, 22, 224, 224]",bot_L,1213713.0,"[0, 147, 63, 77]",1.0
1229,http://images.cocodataset.org/val2017/000000333402.jpg,"[73, 22, 224, 224]",bot_R,1213713.0,"[161, 147, 63, 77]",1.0
1230,http://images.cocodataset.org/val2017/000000338625.jpg,"[300, 100, 224, 224]",centr,1219352.0,"[103, 101, 19, 23]",1.0
1231,http://images.cocodataset.org/val2017/000000338625.jpg,"[403, 201, 224, 224]",top_L,1219352.0,"[0, 0, 19, 23]",1.0
1232,http://images.cocodataset.org/val2017/000000338625.jpg,"[198, 201, 224, 224]",top_R,1219352.0,"[205, 0, 19, 23]",1.0
1233,http://images.cocodataset.org/val2017/000000338625.jpg,"[403, 0, 224, 224]",bot_L,1219352.0,"[0, 201, 19, 23]",1.0
1234,http://images.cocodataset.org/val2017/000000338625.jpg,"[198, 0, 224, 224]",bot_R,1219352.0,"[205, 201, 19, 23]",1.0
1235,http://images.cocodataset.org/val2017/000000568439.jpg,"[137, 124, 224, 224]",centr,1221170.0,"[101, 101, 22, 21]",1.0
1236,http://images.cocodataset.org/val2017/000000568439.jpg,"[238, 225, 224, 224]",top_L,1221170.0,"[0, 0, 22, 21]",1.0
1237,http://images.cocodataset.org/val2017/000000568439.jpg,"[36, 225, 224, 224]",top_R,1221170.0,"[202, 0, 22, 21]",1.0
1238,http://images.cocodataset.org/val2017/000000568439.jpg,"[238, 22, 224, 224]",bot_L,1221170.0,"[0, 203, 22, 21]",1.0
1239,http://images.cocodataset.org/val2017/000000568439.jpg,"[36, 22, 224, 224]",bot_R,1221170.0,"[202, 203, 22, 21]",1.0
1240,http://images.cocodataset.org/val2017/000000550349.jpg,"[150, 228, 224, 224]",centr,1223742.0,"[74, 68, 75, 87]",1.0
1241,http://images.cocodataset.org/val2017/000000550349.jpg,"[224, 296, 224, 224]",top_L,1223742.0,"[0, 0, 75, 87]",1.0
1242,http://images.cocodataset.org/val2017/000000550349.jpg,"[75, 296, 224, 224]",top_R,1223742.0,"[149, 0, 75, 87]",1.0
1243,http://images.cocodataset.org/val2017/000000550349.jpg,"[224, 159, 224, 224]",bot_L,1223742.0,"[0, 137, 75, 87]",1.0
1244,http://images.cocodataset.org/val2017/000000550349.jpg,"[75, 159, 224, 224]",bot_R,1223742.0,"[149, 137, 75, 87]",1.0
1245,http://images.cocodataset.org/val2017/000000245448.jpg,"[288, 78, 224, 224]",centr,1223902.0,"[90, 69, 44, 87]",1.0
1246,http://images.cocodataset.org/val2017/000000245448.jpg,"[378, 147, 224, 224]",top_L,1223902.0,"[0, 0, 44, 87]",1.0
1247,http://images.cocodataset.org/val2017/000000245448.jpg,"[198, 147, 224, 224]",top_R,1223902.0,"[180, 0, 44, 87]",1.0
1248,http://images.cocodataset.org/val2017/000000245448.jpg,"[378, 10, 224, 224]",bot_L,1223902.0,"[0, 137, 44, 87]",1.0
1249,http://images.cocodataset.org/val2017/000000245448.jpg,"[198, 10, 224, 224]",bot_R,1223902.0,"[180, 137, 44, 87]",1.0
1250,http://images.cocodataset.org/val2017/000000226154.jpg,"[126, 86, 224, 224]",centr,1228544.0,"[80, 84, 63, 55]",1.0
1251,http://images.cocodataset.org/val2017/000000226154.jpg,"[206, 170, 224, 224]",top_L,1228544.0,"[0, 0, 63, 55]",1.0
1252,http://images.cocodataset.org/val2017/000000226154.jpg,"[45, 170, 224, 224]",top_R,1228544.0,"[161, 0, 63, 55]",1.0
1253,http://images.cocodataset.org/val2017/000000226154.jpg,"[206, 1, 224, 224]",bot_L,1228544.0,"[0, 169, 63, 55]",1.0
1254,http://images.cocodataset.org/val2017/000000226154.jpg,"[45, 1, 224, 224]",bot_R,1228544.0,"[161, 169, 63, 55]",1.0
1255,http://images.cocodataset.org/val2017/000000203389.jpg,"[104, 148, 224, 224]",centr,1236260.0,"[73, 57, 77, 111]",1.0
1256,http://images.cocodataset.org/val2017/000000203389.jpg,"[177, 205, 224, 224]",top_L,1236260.0,"[0, 0, 77, 111]",1.0
1257,http://images.cocodataset.org/val2017/000000203389.jpg,"[30, 205, 224, 224]",top_R,1236260.0,"[147, 0, 77, 111]",1.0
1258,http://images.cocodataset.org/val2017/000000203389.jpg,"[177, 92, 224, 224]",bot_L,1236260.0,"[0, 113, 77, 111]",1.0
1259,http://images.cocodataset.org/val2017/000000203389.jpg,"[30, 92, 224, 224]",bot_R,1236260.0,"[147, 113, 77, 111]",1.0
1260,http://images.cocodataset.org/val2017/000000254814.jpg,"[179, 115, 224, 224]",centr,1261300.0,"[101, 101, 22, 22]",1.0
1261,http://images.cocodataset.org/val2017/000000254814.jpg,"[280, 216, 224, 224]",top_L,1261300.0,"[0, 0, 22, 22]",1.0
1262,http://images.cocodataset.org/val2017/000000254814.jpg,"[78, 216, 224, 224]",top_R,1261300.0,"[202, 0, 22, 22]",1.0
1263,http://images.cocodataset.org/val2017/000000254814.jpg,"[280, 14, 224, 224]",bot_L,1261300.0,"[0, 202, 22, 22]",1.0
1264,http://images.cocodataset.org/val2017/000000254814.jpg,"[78, 14, 224, 224]",bot_R,1261300.0,"[202, 202, 22, 22]",1.0
1265,http://images.cocodataset.org/val2017/000000194875.jpg,"[307, 84, 224, 224]",centr,1264308.0,"[83, 70, 58, 83]",1.0
1266,http://images.cocodataset.org/val2017/000000194875.jpg,"[390, 154, 224, 224]",top_L,1264308.0,"[0, 0, 58, 83]",1.0
1267,http://images.cocodataset.org/val2017/000000194875.jpg,"[224, 154, 224, 224]",top_R,1264308.0,"[166, 0, 58, 83]",1.0
1268,http://images.cocodataset.org/val2017/000000194875.jpg,"[390, 13, 224, 224]",bot_L,1264308.0,"[0, 141, 58, 83]",1.0
1269,http://images.cocodataset.org/val2017/000000194875.jpg,"[224, 13, 224, 224]",bot_R,1264308.0,"[166, 141, 58, 83]",1.0
1270,http://images.cocodataset.org/val2017/000000109900.jpg,"[196, 121, 224, 224]",centr,1299164.0,"[97, 75, 29, 74]",1.0
1271,http://images.cocodataset.org/val2017/000000109900.jpg,"[293, 196, 224, 224]",top_L,1299164.0,"[0, 0, 29, 74]",1.0
1272,http://images.cocodataset.org/val2017/000000109900.jpg,"[98, 196, 224, 224]",top_R,1299164.0,"[195, 0, 29, 74]",1.0
1273,http://images.cocodataset.org/val2017/000000109900.jpg,"[293, 46, 224, 224]",bot_L,1299164.0,"[0, 150, 29, 74]",1.0
1274,http://images.cocodataset.org/val2017/000000109900.jpg,"[98, 46, 224, 224]",bot_R,1299164.0,"[195, 150, 29, 74]",1.0
1275,http://images.cocodataset.org/val2017/000000109900.jpg,"[170, 130, 224, 224]",centr,1303757.0,"[95, 71, 33, 83]",1.0
1276,http://images.cocodataset.org/val2017/000000109900.jpg,"[265, 201, 224, 224]",top_L,1303757.0,"[0, 0, 33, 83]",1.0
1277,http://images.cocodataset.org/val2017/000000109900.jpg,"[74, 201, 224, 224]",top_R,1303757.0,"[191, 0, 33, 83]",1.0
1278,http://images.cocodataset.org/val2017/000000109900.jpg,"[265, 60, 224, 224]",bot_L,1303757.0,"[0, 141, 33, 83]",1.0
1279,http://images.cocodataset.org/val2017/000000109900.jpg,"[74, 60, 224, 224]",bot_R,1303757.0,"[191, 141, 33, 83]",1.0
1280,http://images.cocodataset.org/val2017/000000187144.jpg,"[302, 142, 224, 224]",centr,1305377.0,"[108, 102, 8, 19]",1.0
1281,http://images.cocodataset.org/val2017/000000187144.jpg,"[410, 244, 224, 224]",top_L,1305377.0,"[0, 0, 8, 19]",1.0
1282,http://images.cocodataset.org/val2017/000000187144.jpg,"[194, 244, 224, 224]",top_R,1305377.0,"[216, 0, 8, 19]",1.0
1283,http://images.cocodataset.org/val2017/000000187144.jpg,"[410, 39, 224, 224]",bot_L,1305377.0,"[0, 205, 8, 19]",1.0
1284,http://images.cocodataset.org/val2017/000000187144.jpg,"[194, 39, 224, 224]",bot_R,1305377.0,"[216, 205, 8, 19]",1.0
1285,http://images.cocodataset.org/val2017/000000097988.jpg,"[186, 149, 224, 224]",centr,1309021.0,"[101, 83, 22, 58]",1.0
1286,http://images.cocodataset.org/val2017/000000097988.jpg,"[287, 232, 224, 224]",top_L,1309021.0,"[0, 0, 22, 58]",1.0
1287,http://images.cocodataset.org/val2017/000000097988.jpg,"[85, 232, 224, 224]",top_R,1309021.0,"[202, 0, 22, 58]",1.0
1288,http://images.cocodataset.org/val2017/000000097988.jpg,"[287, 66, 224, 224]",bot_L,1309021.0,"[0, 166, 22, 58]",1.0
1289,http://images.cocodataset.org/val2017/000000097988.jpg,"[85, 66, 224, 224]",bot_R,1309021.0,"[202, 166, 22, 58]",1.0
1290,http://images.cocodataset.org/val2017/000000097988.jpg,"[201, 150, 224, 224]",centr,1310707.0,"[103, 89, 18, 47]",1.0
1291,http://images.cocodataset.org/val2017/000000097988.jpg,"[304, 239, 224, 224]",top_L,1310707.0,"[0, 0, 18, 47]",1.0
1292,http://images.cocodataset.org/val2017/000000097988.jpg,"[98, 239, 224, 224]",top_R,1310707.0,"[206, 0, 18, 47]",1.0
1293,http://images.cocodataset.org/val2017/000000097988.jpg,"[304, 62, 224, 224]",bot_L,1310707.0,"[0, 177, 18, 47]",1.0
1294,http://images.cocodataset.org/val2017/000000097988.jpg,"[98, 62, 224, 224]",bot_R,1310707.0,"[206, 177, 18, 47]",1.0
1295,http://images.cocodataset.org/val2017/000000303818.jpg,"[101, 110, 224, 224]",centr,1317123.0,"[97, 76, 30, 72]",1.0
1296,http://images.cocodataset.org/val2017/000000303818.jpg,"[198, 186, 224, 224]",top_L,1317123.0,"[0, 0, 30, 72]",1.0
1297,http://images.cocodataset.org/val2017/000000303818.jpg,"[4, 186, 224, 224]",top_R,1317123.0,"[194, 0, 30, 72]",1.0
1298,http://images.cocodataset.org/val2017/000000303818.jpg,"[198, 34, 224, 224]",bot_L,1317123.0,"[0, 152, 30, 72]",1.0
1299,http://images.cocodataset.org/val2017/000000303818.jpg,"[4, 34, 224, 224]",bot_R,1317123.0,"[194, 152, 30, 72]",1.0
1300,http://images.cocodataset.org/val2017/000000254814.jpg,"[224, 125, 224, 224]",centr,1336135.0,"[104, 97, 15, 30]",2.0
1301,http://images.cocodataset.org/val2017/000000254814.jpg,"[328, 222, 224, 224]",top_L,1336135.0,"[0, 0, 15, 30]",2.0
1302,http://images.cocodataset.org/val2017/000000254814.jpg,"[119, 222, 224, 224]",top_R,1336135.0,"[209, 0, 15, 30]",2.0
1303,http://images.cocodataset.org/val2017/000000254814.jpg,"[328, 28, 224, 224]",bot_L,1336135.0,"[0, 194, 15, 30]",2.0
1304,http://images.cocodataset.org/val2017/000000254814.jpg,"[119, 28, 224, 224]",bot_R,1336135.0,"[209, 194, 15, 30]",2.0
1305,http://images.cocodataset.org/val2017/000000254814.jpg,"[136, 139, 224, 224]",centr,1336467.0,"[89, 96, 46, 32]",2.0
1306,http://images.cocodataset.org/val2017/000000254814.jpg,"[225, 235, 224, 224]",top_L,1336467.0,"[0, 0, 46, 32]",2.0
1307,http://images.cocodataset.org/val2017/000000254814.jpg,"[47, 235, 224, 224]",top_R,1336467.0,"[178, 0, 46, 32]",2.0
1308,http://images.cocodataset.org/val2017/000000254814.jpg,"[225, 43, 224, 224]",bot_L,1336467.0,"[0, 192, 46, 32]",2.0
1309,http://images.cocodataset.org/val2017/000000254814.jpg,"[47, 43, 224, 224]",bot_R,1336467.0,"[178, 192, 46, 32]",2.0
1310,http://images.cocodataset.org/val2017/000000433204.jpg,"[297, 142, 224, 224]",centr,1341718.0,"[95, 106, 34, 13]",3.0
1311,http://images.cocodataset.org/val2017/000000433204.jpg,"[392, 248, 224, 224]",top_L,1341718.0,"[0, 0, 34, 13]",3.0
1312,http://images.cocodataset.org/val2017/000000433204.jpg,"[202, 248, 224, 224]",top_R,1341718.0,"[190, 0, 34, 13]",3.0
1313,http://images.cocodataset.org/val2017/000000433204.jpg,"[392, 37, 224, 224]",bot_L,1341718.0,"[0, 211, 34, 13]",3.0
1314,http://images.cocodataset.org/val2017/000000433204.jpg,"[202, 37, 224, 224]",bot_R,1341718.0,"[190, 211, 34, 13]",3.0
1315,http://images.cocodataset.org/val2017/000000463730.jpg,"[252, 114, 224, 224]",centr,1346597.0,"[104, 88, 15, 48]",3.0
1316,http://images.cocodataset.org/val2017/000000463730.jpg,"[356, 202, 224, 224]",top_L,1346597.0,"[0, 0, 15, 48]",3.0
1317,http://images.cocodataset.org/val2017/000000463730.jpg,"[147, 202, 224, 224]",top_R,1346597.0,"[209, 0, 15, 48]",3.0
1318,http://images.cocodataset.org/val2017/000000463730.jpg,"[356, 26, 224, 224]",bot_L,1346597.0,"[0, 176, 15, 48]",3.0
1319,http://images.cocodataset.org/val2017/000000463730.jpg,"[147, 26, 224, 224]",bot_R,1346597.0,"[209, 176, 15, 48]",3.0
1320,http://images.cocodataset.org/val2017/000000517069.jpg,"[118, 153, 224, 224]",centr,1349415.0,"[98, 103, 28, 18]",3.0
1321,http://images.cocodataset.org/val2017/000000517069.jpg,"[216, 256, 224, 224]",top_L,1349415.0,"[0, 0, 28, 18]",3.0
1322,http://images.cocodataset.org/val2017/000000517069.jpg,"[20, 256, 224, 224]",top_R,1349415.0,"[196, 0, 28, 18]",3.0
1323,http://images.cocodataset.org/val2017/000000517069.jpg,"[216, 50, 224, 224]",bot_L,1349415.0,"[0, 206, 28, 18]",3.0
1324,http://images.cocodataset.org/val2017/000000517069.jpg,"[20, 50, 224, 224]",bot_R,1349415.0,"[196, 206, 28, 18]",3.0
1325,http://images.cocodataset.org/val2017/000000022755.jpg,"[280, 129, 224, 224]",centr,1351158.0,"[83, 99, 58, 26]",3.0
1326,http://images.cocodataset.org/val2017/000000022755.jpg,"[363, 228, 224, 224]",top_L,1351158.0,"[0, 0, 58, 26]",3.0
1327,http://images.cocodataset.org/val2017/000000022755.jpg,"[197, 228, 224, 224]",top_R,1351158.0,"[166, 0, 58, 26]",3.0
1328,http://images.cocodataset.org/val2017/000000022755.jpg,"[363, 30, 224, 224]",bot_L,1351158.0,"[0, 198, 58, 26]",3.0
1329,http://images.cocodataset.org/val2017/000000022755.jpg,"[197, 30, 224, 224]",bot_R,1351158.0,"[166, 198, 58, 26]",3.0
1330,http://images.cocodataset.org/val2017/000000022755.jpg,"[300, 122, 224, 224]",centr,1355768.0,"[99, 107, 25, 10]",3.0
1331,http://images.cocodataset.org/val2017/000000022755.jpg,"[399, 229, 224, 224]",top_L,1355768.0,"[0, 0, 25, 10]",3.0
1332,http://images.cocodataset.org/val2017/000000022755.jpg,"[200, 229, 224, 224]",top_R,1355768.0,"[199, 0, 25, 10]",3.0
1333,http://images.cocodataset.org/val2017/000000022755.jpg,"[399, 15, 224, 224]",bot_L,1355768.0,"[0, 214, 25, 10]",3.0
1334,http://images.cocodataset.org/val2017/000000022755.jpg,"[200, 15, 224, 224]",bot_R,1355768.0,"[199, 214, 25, 10]",3.0
1335,http://images.cocodataset.org/val2017/000000319607.jpg,"[234, 298, 224, 224]",centr,1357041.0,"[73, 72, 77, 80]",3.0
1336,http://images.cocodataset.org/val2017/000000319607.jpg,"[307, 370, 224, 224]",top_L,1357041.0,"[0, 0, 77, 80]",3.0
1337,http://images.cocodataset.org/val2017/000000319607.jpg,"[160, 370, 224, 224]",top_R,1357041.0,"[147, 0, 77, 80]",3.0
1338,http://images.cocodataset.org/val2017/000000319607.jpg,"[307, 226, 224, 224]",bot_L,1357041.0,"[0, 144, 77, 80]",3.0
1339,http://images.cocodataset.org/val2017/000000319607.jpg,"[160, 226, 224, 224]",bot_R,1357041.0,"[147, 144, 77, 80]",3.0
1340,http://images.cocodataset.org/val2017/000000254814.jpg,"[181, 138, 224, 224]",centr,1361493.0,"[104, 96, 16, 33]",4.0
1341,http://images.cocodataset.org/val2017/000000254814.jpg,"[285, 234, 224, 224]",top_L,1361493.0,"[0, 0, 16, 33]",4.0
1342,http://images.cocodataset.org/val2017/000000254814.jpg,"[77, 234, 224, 224]",top_R,1361493.0,"[208, 0, 16, 33]",4.0
1343,http://images.cocodataset.org/val2017/000000254814.jpg,"[285, 43, 224, 224]",bot_L,1361493.0,"[0, 191, 16, 33]",4.0
1344,http://images.cocodataset.org/val2017/000000254814.jpg,"[77, 43, 224, 224]",bot_R,1361493.0,"[208, 191, 16, 33]",4.0
1345,http://images.cocodataset.org/val2017/000000099054.jpg,"[101, 249, 224, 224]",centr,1369166.0,"[95, 78, 34, 68]",8.0
1346,http://images.cocodataset.org/val2017/000000099054.jpg,"[196, 327, 224, 224]",top_L,1369166.0,"[0, 0, 34, 68]",8.0
1347,http://images.cocodataset.org/val2017/000000099054.jpg,"[6, 327, 224, 224]",top_R,1369166.0,"[190, 0, 34, 68]",8.0
1348,http://images.cocodataset.org/val2017/000000099054.jpg,"[196, 171, 224, 224]",bot_L,1369166.0,"[0, 156, 34, 68]",8.0
1349,http://images.cocodataset.org/val2017/000000099054.jpg,"[6, 171, 224, 224]",bot_R,1369166.0,"[190, 156, 34, 68]",8.0
1350,http://images.cocodataset.org/val2017/000000166391.jpg,"[186, 102, 224, 224]",centr,1381542.0,"[105, 98, 14, 29]",10.0
1351,http://images.cocodataset.org/val2017/000000166391.jpg,"[291, 200, 224, 224]",top_L,1381542.0,"[0, 0, 14, 29]",10.0
1352,http://images.cocodataset.org/val2017/000000166391.jpg,"[81, 200, 224, 224]",top_R,1381542.0,"[210, 0, 14, 29]",10.0
1353,http://images.cocodataset.org/val2017/000000166391.jpg,"[291, 5, 224, 224]",bot_L,1381542.0,"[0, 195, 14, 29]",10.0
1354,http://images.cocodataset.org/val2017/000000166391.jpg,"[81, 5, 224, 224]",bot_R,1381542.0,"[210, 195, 14, 29]",10.0
1355,http://images.cocodataset.org/val2017/000000166391.jpg,"[163, 94, 224, 224]",centr,1382328.0,"[106, 94, 12, 36]",10.0
1356,http://images.cocodataset.org/val2017/000000166391.jpg,"[269, 188, 224, 224]",top_L,1382328.0,"[0, 0, 12, 36]",10.0
1357,http://images.cocodataset.org/val2017/000000166391.jpg,"[57, 188, 224, 224]",top_R,1382328.0,"[212, 0, 12, 36]",10.0
1358,http://images.cocodataset.org/val2017/000000166391.jpg,"[269, 0, 224, 224]",bot_L,1382328.0,"[0, 188, 12, 36]",10.0
1359,http://images.cocodataset.org/val2017/000000166391.jpg,"[57, 0, 224, 224]",bot_R,1382328.0,"[212, 188, 12, 36]",10.0
1360,http://images.cocodataset.org/val2017/000000274272.jpg,"[120, 102, 224, 224]",centr,1383024.0,"[91, 88, 42, 47]",10.0
1361,http://images.cocodataset.org/val2017/000000274272.jpg,"[211, 190, 224, 224]",top_L,1383024.0,"[0, 0, 42, 47]",10.0
1362,http://images.cocodataset.org/val2017/000000274272.jpg,"[29, 190, 224, 224]",top_R,1383024.0,"[182, 0, 42, 47]",10.0
1363,http://images.cocodataset.org/val2017/000000274272.jpg,"[211, 13, 224, 224]",bot_L,1383024.0,"[0, 177, 42, 47]",10.0
1364,http://images.cocodataset.org/val2017/000000274272.jpg,"[29, 13, 224, 224]",bot_R,1383024.0,"[182, 177, 42, 47]",10.0
1365,http://images.cocodataset.org/val2017/000000464824.jpg,"[157, 196, 224, 224]",centr,1388324.0,"[73, 67, 78, 89]",11.0
1366,http://images.cocodataset.org/val2017/000000464824.jpg,"[230, 263, 224, 224]",top_L,1388324.0,"[0, 0, 78, 89]",11.0
1367,http://images.cocodataset.org/val2017/000000464824.jpg,"[84, 263, 224, 224]",top_R,1388324.0,"[146, 0, 78, 89]",11.0
1368,http://images.cocodataset.org/val2017/000000464824.jpg,"[230, 128, 224, 224]",bot_L,1388324.0,"[0, 135, 78, 89]",11.0
1369,http://images.cocodataset.org/val2017/000000464824.jpg,"[84, 128, 224, 224]",bot_R,1388324.0,"[146, 135, 78, 89]",11.0
1370,http://images.cocodataset.org/val2017/000000311295.jpg,"[156, 98, 224, 224]",centr,1414647.0,"[89, 82, 47, 60]",25.0
1371,http://images.cocodataset.org/val2017/000000311295.jpg,"[245, 180, 224, 224]",top_L,1414647.0,"[0, 0, 47, 60]",25.0
1372,http://images.cocodataset.org/val2017/000000311295.jpg,"[68, 180, 224, 224]",top_R,1414647.0,"[177, 0, 47, 60]",25.0
1373,http://images.cocodataset.org/val2017/000000311295.jpg,"[245, 16, 224, 224]",bot_L,1414647.0,"[0, 164, 47, 60]",25.0
